Date,Time(UTC-3),Time from start,Latitude,Longitude,Altitude (m),Distance from start (m),Vn (km/h),Ve (km/h),Vd (km/h),Vf (km/h), Vl (km/h),Speed (km/h),Ax,Ay,Az,Af,Al,Ad,Heading,Pitch,Roll,Wx,Wy,Wz,Wf,Wl,Wd,LatitudeAcc,LongitudeAcc,AltitudeAcc (m),VnAcc (km/h),VeAcc (km/h),VdAcc (km/h),PitchAcc,RollAcc,HeadingAcc,Online Heave Value (m),iHeave Date,iHeave Time (UTC-3),iHeave Value (m),
2022-10-29,13:09:32.350,744.000,45.96110003,-66.62690832,-20.423,8.847,0.009,-0.010,-0.022,0.007,0.011,0.013,-0.502,-0.867,-9.749,0.002,-0.005,-9.800,253.400,-2.945,5.058,-0.314,0.057,-0.239,-0.302,0.078,-0.249,0.073,0.082,0.118,0.083,0.086,0.054,0.040,0.039,0.139,0.008,2022-10-29,13:04:25.350,0.000,
2022-10-29,13:09:33.350,745.000,45.96110004,-66.62690831,-20.422,8.851,0.008,-0.008,-0.022,0.006,0.010,0.011,-0.495,-0.868,-9.738,0.009,-0.006,-9.789,253.402,-2.948,5.061,-0.063,-0.261,0.268,-0.075,-0.284,0.240,0.073,0.083,0.118,0.083,0.086,0.054,0.040,0.039,0.139,0.008,2022-10-29,13:04:26.350,0.000,
2022-10-29,13:09:34.350,746.000,45.96110004,-66.62690829,-20.422,8.854,0.008,-0.006,-0.023,0.004,0.009,0.010,-0.502,-0.857,-9.756,0.003,0.008,-9.807,253.393,-2.948,5.067,0.295,-0.315,-0.029,0.297,-0.311,-0.042,0.073,0.082,0.118,0.083,0.086,0.054,0.040,0.039,0.140,0.006,2022-10-29,13:04:27.350,0.000,
2022-10-29,13:09:35.350,747.000,45.96110006,-66.62690826,-20.421,8.857,0.011,-0.006,-0.023,0.003,0.012,0.013,-0.503,-0.867,-9.753,0.001,-0.002,-9.805,253.391,-2.950,5.070,-0.162,0.050,-0.203,-0.151,0.068,-0.206,0.073,0.083,0.118,0.083,0.086,0.054,0.040,0.039,0.140,0.006,2022-10-29,13:04:28.350,-0.002,
2022-10-29,13:09:36.350,748.000,45.96110008,-66.62690825,-20.420,8.861,0.016,-0.009,-0.023,0.004,0.018,0.018,-0.491,-0.866,-9.736,0.013,-0.001,-9.787,253.391,-2.952,5.073,0.135,-0.562,0.144,0.130,-0.573,0.101,0.073,0.082,0.117,0.083,0.086,0.054,0.040,0.039,0.140,0.006,2022-10-29,13:04:29.350,-0.002,
2022-10-29,13:09:37.350,749.000,45.96110014,-66.62690827,-20.421,8.867,0.024,-0.013,-0.024,0.006,0.027,0.028,-0.506,-0.858,-9.752,-0.001,0.008,-9.803,253.392,-2.950,5.075,-0.131,-0.276,-0.357,-0.111,-0.243,-0.386,0.073,0.082,0.117,0.083,0.086,0.054,0.040,0.039,0.140,0.006,2022-10-29,13:04:30.350,-0.002,
2022-10-29,13:09:38.350,750.000,45.96110018,-66.62690832,-20.421,8.876,0.032,-0.018,-0.024,0.008,0.036,0.036,-0.501,-0.862,-9.752,0.004,0.005,-9.803,253.403,-2.950,5.078,-0.221,-0.056,0.034,-0.222,-0.058,0.018,0.072,0.082,0.117,0.083,0.086,0.054,0.040,0.039,0.140,0.006,2022-10-29,13:04:31.350,-0.002,
2022-10-29,13:09:39.350,751.000,45.96110024,-66.62690833,-20.423,8.888,0.039,-0.021,-0.024,0.009,0.043,0.044,-0.497,-0.858,-9.749,0.008,0.009,-9.799,253.403,-2.951,5.080,0.037,-0.330,-0.060,0.041,-0.323,-0.087,0.072,0.082,0.117,0.083,0.086,0.054,0.040,0.039,0.140,0.006,2022-10-29,13:04:32.350,-0.002,
2022-10-29,13:09:40.350,752.000,45.96110030,-66.62690835,-20.424,8.901,0.045,-0.024,-0.025,0.010,0.050,0.051,-0.509,-0.858,-9.756,-0.004,0.010,-9.807,253.401,-2.952,5.081,0.203,0.123,-0.303,0.218,0.150,-0.280,0.072,0.082,0.116,0.083,0.086,0.054,0.040,0.039,0.140,0.006,2022-10-29,13:04:33.350,-0.002,
2022-10-29,13:09:41.350,753.000,45.96110035,-66.62690840,-20.425,8.916,0.048,-0.030,-0.026,0.015,0.055,0.057,-0.506,-0.860,-9.769,0.001,0.008,-9.820,253.399,-2.960,5.079,0.170,0.086,0.114,0.163,0.076,0.130,0.072,0.082,0.116,0.083,0.086,0.054,0.040,0.039,0.139,0.006,2022-10-29,13:04:34.350,-0.002,
2022-10-29,13:09:42.350,754.000,45.96110042,-66.62690845,-20.426,8.932,0.050,-0.037,-0.026,0.021,0.058,0.062,-0.506,-0.864,-9.762,0.001,0.004,-9.813,253.392,-2.962,5.077,-0.151,-0.056,-0.037,-0.149,-0.053,-0.049,0.072,0.082,0.116,0.083,0.086,0.054,0.040,0.039,0.139,0.006,2022-10-29,13:04:35.350,-0.002,
2022-10-29,13:09:43.350,755.000,45.96110046,-66.62690854,-20.428,8.950,0.049,-0.046,-0.026,0.030,0.060,0.067,-0.499,-0.862,-9.762,0.008,0.006,-9.812,253.393,-2.965,5.078,0.214,-0.092,0.072,0.211,-0.098,0.074,0.072,0.081,0.116,0.083,0.086,0.054,0.040,0.039,0.139,0.006,2022-10-29,13:04:36.350,-0.004,
2022-10-29,13:09:44.350,756.000,45.96110047,-66.62690862,-20.428,8.970,0.045,-0.055,-0.027,0.040,0.059,0.071,-0.509,-0.857,-9.758,-0.001,0.010,-9.809,253.393,-2.968,5.077,0.156,-0.048,-0.141,0.164,-0.035,-0.136,0.071,0.081,0.115,0.083,0.086,0.054,0.040,0.039,0.139,0.006,2022-10-29,13:04:37.350,-0.004,
2022-10-29,13:09:45.350,757.000,45.96110046,-66.62690870,-20.428,8.990,0.041,-0.062,-0.027,0.047,0.057,0.074,-0.501,-0.864,-9.765,0.007,0.004,-9.816,253.390,-2.966,5.081,0.175,0.173,0.136,0.167,0.160,0.159,0.071,0.081,0.116,0.083,0.086,0.054,0.040,0.039,0.139,0.006,2022-10-29,13:04:38.350,-0.004,
2022-10-29,13:09:46.350,758.000,45.96110045,-66.62690879,-20.428,9.011,0.039,-0.068,-0.027,0.054,0.057,0.079,-0.503,-0.862,-9.743,0.004,0.006,-9.794,253.383,-2.967,5.087,-0.078,-0.242,-0.252,-0.064,-0.218,-0.276,0.071,0.081,0.115,0.083,0.086,0.054,0.040,0.039,0.139,0.008,2022-10-29,13:04:39.350,-0.004,
2022-10-29,13:09:47.350,759.000,45.96110047,-66.62690884,-20.429,9.033,0.043,-0.073,-0.028,0.058,0.062,0.085,-0.493,-0.864,-9.754,0.015,0.005,-9.805,253.390,-2.968,5.090,0.215,-0.203,0.337,0.199,-0.232,0.328,0.071,0.081,0.115,0.083,0.086,0.054,0.040,0.039,0.139,0.008,2022-10-29,13:04:40.350,-0.004,
2022-10-29,13:09:48.350,760.000,45.96110051,-66.62690888,-20.429,9.058,0.051,-0.075,-0.028,0.057,0.070,0.090,-0.498,-0.865,-9.748,0.009,0.005,-9.798,253.389,-2.966,5.097,-0.085,-0.164,-0.038,-0.082,-0.160,-0.057,0.071,0.081,0.115,0.083,0.086,0.054,0.040,0.039,0.139,0.008,2022-10-29,13:04:41.350,-0.004,
2022-10-29,13:09:49.350,761.000,45.96110057,-66.62690888,-20.429,9.084,0.062,-0.075,-0.028,0.054,0.081,0.097,-0.501,-0.874,-9.746,0.005,-0.005,-9.798,253.381,-2.964,5.096,-0.651,0.009,-0.084,-0.646,0.017,-0.116,0.071,0.081,0.115,0.083,0.086,0.054,0.040,0.039,0.139,0.008,2022-10-29,13:04:42.350,-0.004,
2022-10-29,13:09:50.350,762.000,45.96110064,-66.62690889,-20.430,9.112,0.073,-0.076,-0.028,0.052,0.092,0.105,-0.501,-0.860,-9.753,0.007,0.012,-9.803,253.372,-2.970,5.106,0.193,-0.367,-0.154,0.202,-0.352,-0.176,0.070,0.081,0.114,0.083,0.086,0.054,0.040,0.039,0.139,0.010,2022-10-29,13:04:43.350,-0.004,
2022-10-29,13:09:51.350,763.000,45.96110070,-66.62690887,-20.432,9.142,0.081,-0.077,-0.028,0.050,0.100,0.112,-0.503,-0.860,-9.738,0.004,0.010,-9.789,253.364,-2.967,5.105,-0.181,-0.182,-0.209,-0.169,-0.162,-0.234,0.071,0.081,0.114,0.083,0.086,0.054,0.040,0.039,0.139,0.010,2022-10-29,13:04:44.350,-0.004,
2022-10-29,13:09:52.350,764.000,45.96110073,-66.62690886,-20.433,9.174,0.086,-0.078,-0.028,0.050,0.104,0.116,-0.498,-0.865,-9.746,0.009,0.006,-9.797,253.355,-2.967,5.109,-0.025,-0.073,0.090,-0.029,-0.080,0.082,0.070,0.081,0.114,0.083,0.086,0.054,0.040,0.039,0.139,0.010,2022-10-29,13:04:45.350,-0.002,
2022-10-29,13:09:53.350,765.000,45.96110078,-66.62690886,-20.436,9.207,0.091,-0.081,-0.028,0.051,0.110,0.122,-0.490,-0.868,-9.748,0.017,0.004,-9.799,253.336,-2.971,5.110,0.144,-0.301,0.309,0.130,-0.328,0.288,0.071,0.081,0.114,0.083,0.086,0.054,0.040,0.039,0.139,0.010,2022-10-29,13:04:46.350,-0.002,
2022-10-29,13:09:54.350,766.000,45.96110086,-66.62690887,-20.438,9.242,0.100,-0.085,-0.029,0.053,0.120,0.132,-0.497,-0.859,-9.752,0.011,0.014,-9.803,253.327,-2.973,5.113,0.355,-0.218,0.018,0.355,-0.219,0.017,0.070,0.081,0.114,0.083,0.086,0.054,0.040,0.039,0.139,0.010,2022-10-29,13:04:47.350,-0.002,
2022-10-29,13:09:55.350,767.000,45.96110093,-66.62690888,-20.440,9.280,0.107,-0.090,-0.029,0.055,0.128,0.139,-0.491,-0.864,-9.747,0.017,0.008,-9.797,253.321,-2.975,5.113,0.215,-0.377,0.366,0.198,-0.408,0.341,0.070,0.080,0.113,0.083,0.086,0.054,0.040,0.039,0.139,0.010,2022-10-29,13:04:48.350,-0.002,
2022-10-29,13:09:56.350,768.000,45.96110100,-66.62690890,-20.442,9.319,0.112,-0.093,-0.029,0.057,0.134,0.145,-0.510,-0.868,-9.765,-0.001,0.005,-9.817,253.315,-2.974,5.113,-0.332,0.255,0.029,-0.334,0.251,0.035,0.070,0.080,0.113,0.083,0.086,0.054,0.040,0.039,0.139,0.012,2022-10-29,13:04:49.350,-0.002,
2022-10-29,13:09:57.350,769.000,45.96110105,-66.62690893,-20.443,9.360,0.113,-0.098,-0.030,0.062,0.136,0.150,-0.504,-0.858,-9.749,0.004,0.014,-9.800,253.316,-2.975,5.111,0.006,0.096,-0.197,0.016,0.113,-0.187,0.070,0.080,0.113,0.083,0.086,0.054,0.040,0.039,0.139,0.012,2022-10-29,13:04:50.350,-0.002,
2022-10-29,13:09:58.350,770.000,45.96110109,-66.62690897,-20.445,9.402,0.112,-0.103,-0.030,0.066,0.137,0.152,-0.507,-0.862,-9.759,0.003,0.011,-9.810,253.315,-2.977,5.113,0.228,0.147,-0.239,0.239,0.167,-0.213,0.070,0.080,0.113,0.083,0.086,0.054,0.040,0.039,0.139,0.012,2022-10-29,13:04:51.350,0.000,
2022-10-29,13:09:59.350,771.000,45.96110112,-66.62690899,-20.446,9.445,0.108,-0.107,-0.030,0.071,0.134,0.152,-0.504,-0.867,-9.743,0.004,0.003,-9.795,253.319,-2.977,5.102,-0.356,0.148,-0.004,-0.356,0.148,-0.009,0.069,0.080,0.112,0.079,0.086,0.054,0.040,0.039,0.139,0.012,2022-10-29,13:04:52.350,0.000,
2022-10-29,13:10:00.350,772.000,45.96110112,-66.62690903,-20.446,9.487,0.103,-0.108,-0.031,0.074,0.129,0.149,-0.516,-0.852,-9.778,-0.006,0.021,-9.828,253.323,-2.974,5.105,0.276,0.356,-0.115,0.280,0.365,-0.069,0.069,0.080,0.112,0.083,0.086,0.054,0.040,0.039,0.139,0.012,2022-10-29,13:04:53.350,0.000,
2022-10-29,13:10:01.350,773.000,45.96110112,-66.62690906,-20.445,9.528,0.097,-0.109,-0.031,0.076,0.124,0.146,-0.507,-0.862,-9.759,0.002,0.010,-9.810,253.325,-2.974,5.103,-0.160,0.045,-0.226,-0.148,0.065,-0.229,0.069,0.080,0.112,0.079,0.086,0.054,0.040,0.039,0.139,0.012,2022-10-29,13:04:54.350,0.000,
2022-10-29,13:10:02.350,774.000,45.96110111,-66.62690907,-20.445,9.567,0.089,-0.107,-0.031,0.077,0.115,0.139,-0.504,-0.870,-9.770,0.005,0.001,-9.822,253.339,-2.975,5.096,0.012,0.285,0.295,-0.005,0.258,0.319,0.069,0.079,0.112,0.079,0.086,0.054,0.040,0.039,0.139,0.012,2022-10-29,13:04:55.350,0.000,
2022-10-29,13:10:03.350,775.000,45.96110109,-66.62690908,-20.444,9.605,0.078,-0.104,-0.031,0.077,0.104,0.130,-0.494,-0.870,-9.750,0.015,-0.002,-9.802,253.337,-2.975,5.089,0.037,-0.147,0.161,0.029,-0.161,0.149,0.069,0.080,0.112,0.083,0.086,0.054,0.040,0.039,0.139,0.012,2022-10-29,13:04:56.350,0.000,
2022-10-29,13:10:04.350,776.000,45.96110105,-66.62690910,-20.444,9.639,0.067,-0.100,-0.032,0.076,0.092,0.120,-0.514,-0.856,-9.772,-0.005,0.013,-9.823,253.339,-2.970,5.084,0.144,0.313,-0.109,0.148,0.322,-0.074,0.069,0.079,0.112,0.079,0.086,0.054,0.040,0.039,0.139,0.012,2022-10-29,13:04:57.350,0.002,
2022-10-29,13:10:05.350,777.000,45.96110101,-66.62690909,-20.444,9.671,0.054,-0.094,-0.032,0.074,0.078,0.108,-0.513,-0.859,-9.783,-0.003,0.011,-9.834,253.339,-2.969,5.079,0.262,0.395,0.053,0.258,0.389,0.101,0.069,0.080,0.112,0.083,0.086,0.054,0.040,0.039,0.139,0.012,2022-10-29,13:04:58.350,0.002,
2022-10-29,13:10:06.350,778.000,45.96110096,-66.62690902,-20.444,9.699,0.040,-0.083,-0.032,0.068,0.062,0.092,-0.499,-0.865,-9.757,0.008,0.001,-9.808,253.337,-2.964,5.071,0.065,-0.080,0.029,0.064,-0.082,0.025,0.069,0.079,0.111,0.079,0.086,0.054,0.040,0.039,0.139,0.014,2022-10-29,13:04:59.350,0.002,
2022-10-29,13:10:07.350,779.000,45.96110092,-66.62690894,-20.444,9.722,0.028,-0.070,-0.032,0.059,0.047,0.075,-0.490,-0.864,-9.736,0.016,-0.001,-9.787,253.339,-2.961,5.066,0.061,-0.440,0.189,0.053,-0.455,0.152,0.069,0.079,0.111,0.079,0.086,0.054,0.040,0.038,0.139,0.014,2022-10-29,13:05:00.350,0.002,
2022-10-29,13:10:08.350,780.000,45.96110088,-66.62690884,-20.445,9.741,0.016,-0.055,-0.032,0.048,0.031,0.057,-0.507,-0.864,-9.742,-0.002,-0.001,-9.794,253.332,-2.954,5.060,-0.095,-0.073,-0.145,-0.087,-0.060,-0.156,0.068,0.079,0.111,0.079,0.086,0.054,0.040,0.039,0.139,0.014,2022-10-29,13:05:01.350,0.002,
2022-10-29,13:10:09.350,781.000,45.96110084,-66.62690874,-20.445,9.754,0.004,-0.040,-0.033,0.037,0.016,0.041,-0.502,-0.862,-9.752,0.003,0.001,-9.803,253.324,-2.952,5.055,0.231,0.018,-0.077,0.234,0.025,-0.063,0.068,0.079,0.111,0.079,0.086,0.054,0.040,0.038,0.139,0.014,2022-10-29,13:05:02.350,0.002,
2022-10-29,13:10:10.350,782.000,45.96110080,-66.62690865,-20.445,9.764,-0.008,-0.028,-0.032,0.029,0.001,0.029,-0.494,-0.869,-9.750,0.011,-0.007,-9.801,253.322,-2.952,5.052,0.132,-0.262,0.295,0.118,-0.287,0.277,0.068,0.079,0.111,0.079,0.086,0.054,0.040,0.039,0.139,0.014,2022-10-29,13:05:03.350,0.002,
2022-10-29,13:10:11.350,783.000,45.96110078,-66.62690856,-20.447,9.771,-0.015,-0.016,-0.033,0.020,-0.010,0.022,-0.508,-0.860,-9.762,-0.003,0.002,-9.813,253.319,-2.948,5.047,-0.109,0.136,-0.028,-0.108,0.138,-0.022,0.068,0.079,0.111,0.079,0.086,0.054,0.040,0.038,0.139,0.014,2022-10-29,13:05:04.350,0.002,
2022-10-29,13:10:12.350,784.000,45.96110075,-66.62690850,-20.450,9.777,-0.022,-0.008,-0.033,0.014,-0.019,0.024,-0.500,-0.869,-9.753,0.004,-0.007,-9.804,253.317,-2.946,5.046,-0.238,0.039,-0.060,-0.235,0.044,-0.069,0.068,0.079,0.110,0.079,0.086,0.054,0.040,0.038,0.139,0.014,2022-10-29,13:05:05.350,0.004,
2022-10-29,13:10:13.350,785.000,45.96110072,-66.62690843,-20.452,9.784,-0.025,-0.000,-0.033,0.007,-0.024,0.025,-0.505,-0.856,-9.759,-0.001,0.007,-9.810,253.317,-2.945,5.054,0.277,0.085,-0.072,0.280,0.091,-0.049,0.068,0.079,0.110,0.079,0.086,0.054,0.040,0.038,0.139,0.012,2022-10-29,13:05:06.350,0.004,
2022-10-29,13:10:14.350,786.000,45.96110071,-66.62690835,-20.453,9.791,-0.024,0.005,-0.033,0.002,-0.025,0.025,-0.501,-0.861,-9.767,0.004,0.004,-9.818,253.310,-2.944,5.059,0.305,0.069,0.084,0.300,0.061,0.105,0.068,0.079,0.110,0.079,0.086,0.054,0.040,0.038,0.139,0.012,2022-10-29,13:05:07.350,0.004,
2022-10-29,13:10:15.350,787.000,45.96110071,-66.62690829,-20.454,9.797,-0.020,0.010,-0.033,-0.004,-0.022,0.023,-0.501,-0.861,-9.744,0.002,0.001,-9.795,253.304,-2.943,5.059,-0.194,-0.187,-0.117,-0.187,-0.176,-0.143,0.068,0.079,0.110,0.079,0.086,0.054,0.040,0.038,0.139,0.012,2022-10-29,13:05:08.350,0.004,
2022-10-29,13:10:16.350,788.000,45.96110074,-66.62690825,-20.455,9.803,-0.013,0.011,-0.034,-0.007,-0.016,0.017,-0.510,-0.860,-9.783,-0.005,0.008,-9.834,253.303,-2.944,5.068,0.326,0.292,0.128,0.318,0.279,0.170,0.067,0.078,0.110,0.079,0.086,0.054,0.040,0.038,0.139,0.012,2022-10-29,13:05:09.350,0.004,
2022-10-29,13:10:17.350,789.000,45.96110078,-66.62690821,-20.456,9.807,-0.003,0.010,-0.033,-0.009,-0.005,0.010,-0.504,-0.865,-9.761,-0.000,0.001,-9.813,253.310,-2.943,5.072,-0.128,0.134,0.126,-0.135,0.122,0.131,0.068,0.079,0.110,0.079,0.086,0.054,0.040,0.038,0.139,0.012,2022-10-29,13:05:10.350,0.004,
2022-10-29,13:10:18.350,790.000,45.96110084,-66.62690818,-20.459,9.810,0.010,0.009,-0.033,-0.011,0.007,0.013,-0.495,-0.869,-9.751,0.008,-0.002,-9.802,253.306,-2.943,5.076,-0.018,-0.076,0.040,-0.019,-0.079,0.032,0.067,0.078,0.109,0.079,0.086,0.054,0.040,0.038,0.139,0.012,2022-10-29,13:05:11.350,0.004,
2022-10-29,13:10:19.350,791.000,45.96110092,-66.62690818,-20.459,9.815,0.023,0.005,-0.034,-0.012,0.021,0.024,-0.507,-0.865,-9.769,-0.002,0.004,-9.821,253.313,-2.947,5.080,0.165,0.385,0.101,0.158,0.375,0.143,0.067,0.078,0.109,0.079,0.086,0.054,0.040,0.038,0.139,0.010,2022-10-29,13:05:12.350,0.002,
2022-10-29,13:10:20.350,792.000,45.96110101,-66.62690822,-20.460,9.823,0.034,-0.002,-0.033,-0.008,0.033,0.034,-0.504,-0.859,-9.756,0.001,0.007,-9.807,253.314,-2.949,5.076,0.002,-0.071,-0.053,0.005,-0.066,-0.059,0.067,0.078,0.109,0.079,0.086,0.054,0.040,0.038,0.139,0.010,2022-10-29,13:05:13.350,0.002,
2022-10-29,13:10:21.350,793.000,45.96110109,-66.62690828,-20.461,9.833,0.040,-0.010,-0.033,-0.001,0.041,0.041,-0.495,-0.866,-9.743,0.010,0.000,-9.794,253.322,-2.958,5.078,0.250,-0.394,0.098,0.246,-0.401,0.076,0.067,0.078,0.109,0.079,0.086,0.054,0.040,0.038,0.139,0.010,2022-10-29,13:05:14.350,0.002,
2022-10-29,13:10:22.350,794.000,45.96110115,-66.62690832,-20.462,9.845,0.040,-0.017,-0.033,0.005,0.043,0.044,-0.487,-0.869,-9.730,0.018,-0.005,-9.781,253.327,-2.957,5.073,-0.032,-0.457,0.140,-0.037,-0.468,0.098,0.067,0.078,0.108,0.079,0.086,0.054,0.040,0.038,0.139,0.010,2022-10-29,13:05:15.350,0.002,
2022-10-29,13:10:23.350,795.000,45.96110119,-66.62690836,-20.463,9.858,0.040,-0.022,-0.035,0.010,0.045,0.046,-0.498,-0.867,-9.758,0.008,-0.001,-9.810,253.338,-2.953,5.076,-0.003,-0.037,0.292,-0.018,-0.063,0.287,0.067,0.078,0.108,0.079,0.086,0.054,0.040,0.038,0.139,0.010,2022-10-29,13:05:16.350,0.002,
2022-10-29,13:10:24.350,796.000,45.96110121,-66.62690841,-20.464,9.871,0.038,-0.026,-0.035,0.014,0.044,0.046,-0.499,-0.860,-9.764,0.007,0.008,-9.814,253.347,-2.956,5.078,0.397,-0.147,0.119,0.391,-0.157,0.125,0.067,0.078,0.108,0.079,0.086,0.054,0.040,0.038,0.139,0.010,2022-10-29,13:05:17.350,0.000,
2022-10-29,13:10:25.350,797.000,45.96110123,-66.62690847,-20.466,9.883,0.038,-0.028,-0.035,0.016,0.044,0.047,-0.506,-0.861,-9.764,-0.001,0.006,-9.815,253.349,-2.951,5.075,-0.034,0.005,0.268,-0.048,-0.019,0.265,0.066,0.078,0.108,0.079,0.086,0.054,0.040,0.038,0.139,0.008,2022-10-29,13:05:18.350,0.000,
2022-10-29,13:10:26.350,798.000,45.96110127,-66.62690848,-20.468,9.896,0.039,-0.026,-0.035,0.013,0.045,0.047,-0.501,-0.869,-9.753,0.004,-0.003,-9.805,253.354,-2.950,5.076,-0.158,0.013,0.187,-0.168,-0.004,0.179,0.066,0.077,0.108,0.079,0.086,0.054,0.040,0.038,0.139,0.008,2022-10-29,13:05:19.350,0.000,
2022-10-29,13:10:27.350,799.000,45.96110130,-66.62690844,-20.470,9.909,0.041,-0.021,-0.035,0.008,0.046,0.046,-0.504,-0.864,-9.765,0.001,0.004,-9.816,253.359,-2.950,5.079,0.075,0.056,0.038,0.073,0.052,0.046,0.066,0.078,0.108,0.079,0.086,0.054,0.040,0.038,0.139,0.008,2022-10-29,13:05:20.350,-0.002,
2022-10-29,13:10:28.350,800.000,45.96110129,-66.62690842,-20.469,9.922,0.039,-0.018,-0.035,0.007,0.042,0.043,-0.495,-0.861,-9.760,0.010,0.006,-9.810,253.368,-2.949,5.077,0.278,-0.057,0.474,0.253,-0.098,0.481,0.066,0.077,0.107,0.079,0.086,0.054,0.040,0.038,0.139,0.008,2022-10-29,13:05:21.350,-0.002,
2022-10-29,13:10:29.350,801.000,45.96110129,-66.62690843,-20.467,9.933,0.036,-0.019,-0.035,0.008,0.040,0.041,-0.510,-0.861,-9.767,-0.004,0.008,-9.819,253.375,-2.954,5.079,0.118,0.258,-0.050,0.119,0.262,-0.021,0.066,0.078,0.107,0.079,0.086,0.054,0.040,0.038,0.139,0.008,2022-10-29,13:05:22.350,-0.002,
2022-10-29,13:10:30.350,802.000,45.96110126,-66.62690842,-20.464,9.944,0.031,-0.022,-0.036,0.013,0.036,0.038,-0.501,-0.864,-9.749,0.005,0.002,-9.800,253.383,-2.960,5.076,-0.060,-0.032,-0.045,-0.057,-0.027,-0.050,0.066,0.077,0.107,0.079,0.086,0.054,0.040,0.038,0.139,0.008,2022-10-29,13:05:23.350,-0.002,
2022-10-29,13:10:31.350,803.000,45.96110123,-66.62690842,-20.463,9.955,0.027,-0.027,-0.036,0.018,0.033,0.038,-0.493,-0.864,-9.748,0.013,0.002,-9.799,253.389,-2.959,5.078,0.140,-0.042,-0.057,0.143,-0.037,-0.053,0.066,0.077,0.107,0.079,0.086,0.054,0.040,0.038,0.139,0.008,2022-10-29,13:05:24.350,-0.004,
2022-10-29,13:10:32.350,804.000,45.96110119,-66.62690843,-20.461,9.965,0.023,-0.033,-0.036,0.025,0.031,0.040,-0.514,-0.853,-9.768,-0.006,0.016,-9.818,253.393,-2.965,5.081,0.380,0.157,-0.404,0.399,0.192,-0.368,0.066,0.077,0.107,0.079,0.086,0.054,0.040,0.038,0.139,0.008,2022-10-29,13:05:25.350,-0.004,
2022-10-29,13:10:33.350,805.000,45.96110117,-66.62690845,-20.459,9.977,0.020,-0.040,-0.036,0.033,0.031,0.045,-0.499,-0.866,-9.740,0.008,0.000,-9.791,253.399,-2.968,5.081,-0.058,-0.089,0.064,-0.061,-0.095,0.053,0.066,0.077,0.107,0.079,0.086,0.054,0.040,0.038,0.139,0.008,2022-10-29,13:05:26.350,-0.004,
2022-10-29,13:10:34.350,806.000,45.96110119,-66.62690853,-20.459,9.991,0.023,-0.050,-0.036,0.042,0.036,0.055,-0.503,-0.859,-9.758,0.005,0.009,-9.809,253.396,-2.972,5.085,0.106,-0.048,-0.136,0.113,-0.036,-0.134,0.065,0.077,0.106,0.079,0.086,0.054,0.040,0.038,0.139,0.008,2022-10-29,13:05:27.350,-0.004,
2022-10-29,13:10:35.350,807.000,45.96110123,-66.62690862,-20.458,10.008,0.029,-0.061,-0.036,0.050,0.045,0.067,-0.503,-0.868,-9.763,0.005,0.002,-9.814,253.398,-2.969,5.090,-0.107,0.280,0.136,-0.115,0.267,0.155,0.066,0.077,0.106,0.079,0.086,0.054,0.040,0.038,0.139,0.006,2022-10-29,13:05:28.350,-0.004,
2022-10-29,13:10:36.350,808.000,45.96110127,-66.62690871,-20.456,10.028,0.036,-0.069,-0.036,0.056,0.054,0.078,-0.494,-0.872,-9.741,0.013,-0.005,-9.792,253.404,-2.967,5.088,-0.264,-0.112,0.174,-0.272,-0.127,0.149,0.065,0.077,0.106,0.079,0.086,0.054,0.040,0.038,0.139,0.006,2022-10-29,13:05:29.350,-0.006,
2022-10-29,13:10:37.350,809.000,45.96110131,-66.62690878,-20.456,10.051,0.042,-0.071,-0.037,0.056,0.061,0.082,-0.507,-0.865,-9.760,-0.001,0.005,-9.812,253.412,-2.961,5.090,0.005,0.298,-0.076,0.007,0.303,-0.049,0.065,0.077,0.106,0.079,0.086,0.054,0.040,0.038,0.139,0.006,2022-10-29,13:05:30.350,-0.006,
2022-10-29,13:10:38.350,810.000,45.96110137,-66.62690881,-20.456,10.074,0.047,-0.071,-0.037,0.054,0.065,0.085,-0.509,-0.856,-9.771,-0.001,0.014,-9.821,253.419,-2.963,5.091,0.253,0.239,-0.225,0.263,0.258,-0.190,0.065,0.077,0.106,0.079,0.086,0.054,0.040,0.038,0.139,0.006,2022-10-29,13:05:31.350,-0.006,
2022-10-29,13:10:39.350,811.000,45.96110142,-66.62690883,-20.456,10.097,0.050,-0.068,-0.037,0.051,0.068,0.085,-0.508,-0.864,-9.767,-0.001,0.006,-9.818,253.415,-2.961,5.088,0.015,0.304,-0.155,0.022,0.316,-0.127,0.065,0.077,0.106,0.079,0.086,0.054,0.040,0.038,0.139,0.006,2022-10-29,13:05:32.350,-0.006,
2022-10-29,13:10:40.350,812.000,45.96110146,-66.62690881,-20.457,10.121,0.052,-0.063,-0.037,0.046,0.068,0.082,-0.512,-0.865,-9.765,-0.006,0.004,-9.817,253.416,-2.956,5.087,-0.195,0.439,-0.057,-0.194,0.442,-0.028,0.065,0.076,0.105,0.079,0.086,0.054,0.040,0.038,0.139,0.006,2022-10-29,13:05:33.350,-0.006,
